datetime,Power demand,temp,dwpt,rhum,wdir,wspd,pres,year,month,day,hour,minute,moving_avg_3,weekday,lag_24,lag_288,rolling_mean_12
2024-12-06 11:35:00,6538.81,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,11,35,6529.853333333339,4,5705.12,4708.65,5383.450833333333
2024-12-06 11:40:00,6567.17,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,11,40,6544.30333333334,4,5699.48,4705.26,5428.461666666667
2024-12-06 11:45:00,6555.74,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,11,45,6553.906666666672,4,5793.02,4733.41,5481.884999999999
2024-12-06 11:50:00,6589.59,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,11,50,6570.8333333333385,4,5845.7,4766.67,5537.9141666666665
2024-12-06 11:55:00,6656.98,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,11,55,6600.770000000004,4,5851.19,4783.26,5591.566666666667
2024-12-06 12:00:00,6657.66,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,12,0,6634.743333333338,4,5924.72,4801.29,5649.1925
2024-12-06 12:05:00,6674.21,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,12,5,6662.950000000004,4,5974.58,4823.04,5702.638333333333
2024-12-06 12:10:00,6699.15,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,12,10,6677.006666666672,4,6038.86,4845.98,5758.770833333333
2024-12-06 12:15:00,6734.19,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,12,15,6702.516666666671,4,6041.16,4842.79,5806.91
2024-12-06 12:20:00,6751.92,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,12,20,6728.4200000000055,4,6156.48,4843.1,5860.345
2024-12-06 12:25:00,6813.8,22.0,4.1,31.0,280.0,9.0,1015.0,2024,12,6,12,25,6766.636666666672,4,6191.78,4878.56,5906.349999999999
2024-12-06 12:30:00,6833.76,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,12,30,6799.826666666671,4,6194.0,4921.01,5951.340833333333
2024-12-06 12:35:00,6850.45,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,12,35,6832.6700000000055,4,6241.92,4912.97,5996.074166666666
2024-12-06 12:40:00,6876.1,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,12,40,6853.436666666672,4,6253.19,4953.99,6042.216666666666
2024-12-06 12:45:00,6870.04,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,12,45,6865.530000000005,4,6303.93,4937.75,6084.7925000000005
2024-12-06 12:50:00,6572.02,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,12,50,6772.720000000005,4,6353.23,4950.19,6127.086666666666
2024-12-06 12:55:00,6536.38,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,12,55,6659.480000000006,4,6363.0,4988.64,6169.7375
2024-12-06 13:00:00,6518.02,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,13,0,6542.140000000004,4,6375.31,4978.27,6207.286666666667
2024-12-06 13:05:00,6449.03,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,13,5,6501.143333333338,4,6444.75,4921.61,6246.4675
2024-12-06 13:10:00,6443.18,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,13,10,6470.076666666671,4,6467.3,4925.94,6282.170833333334
2024-12-06 13:15:00,6484.38,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,13,15,6458.863333333338,4,6467.11,4914.17,6317.666666666667
2024-12-06 13:20:00,6484.72,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,13,20,6470.760000000006,4,6475.49,4956.05,6344.250833333333
2024-12-06 13:25:00,6492.04,23.0,3.0,27.0,290.0,13.0,1014.0,2024,12,6,13,25,6487.046666666672,4,6523.82,4966.38,6371.920833333334
2024-12-06 13:30:00,6707.16,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,13,30,6561.306666666671,4,6526.93,4955.83,6399.665
2024-12-06 13:35:00,6798.41,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,13,35,6665.870000000005,4,6538.81,4989.96,6424.405833333334
2024-12-06 13:40:00,6837.22,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,13,40,6780.930000000005,4,6567.17,5033.99,6450.570833333334
2024-12-06 13:45:00,6913.62,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,13,45,6849.750000000005,4,6555.74,5057.62,6471.554999999999
2024-12-06 13:50:00,6945.13,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,13,50,6898.656666666672,4,6589.59,5098.67,6491.251666666667
2024-12-06 13:55:00,6988.0,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,13,55,6948.9166666666715,4,6656.98,5112.79,6515.75
2024-12-06 14:00:00,7018.2,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,14,0,6983.776666666672,4,6657.66,5168.64,6539.279166666667
2024-12-06 14:05:00,7313.7,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,14,5,7106.633333333338,4,6674.21,5190.82,6558.400833333333
2024-12-06 14:10:00,7144.52,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,14,10,7158.806666666671,4,6699.15,5217.55,6577.721666666667
2024-12-06 14:15:00,7189.59,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,14,15,7215.936666666672,4,6734.19,5248.99,6599.978333333333
2024-12-06 14:20:00,7436.15,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,14,20,7256.753333333338,4,6751.92,5272.6,6623.014166666667
2024-12-06 14:25:00,7423.1,24.0,2.8,25.0,280.0,13.0,1013.0,2024,12,6,14,25,7349.613333333338,4,6813.8,5293.72,6647.179166666666
2024-12-06 14:30:00,7442.1,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,14,30,7433.783333333337,4,6833.76,5303.38,6672.748333333334
2024-12-06 14:35:00,7497.14,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,14,35,7454.113333333339,4,6850.45,5363.17,6698.718333333333
2024-12-06 14:40:00,7479.1,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,14,40,7472.780000000005,4,6876.1,5363.54,6724.462499999999
2024-12-06 14:45:00,7521.78,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,14,45,7499.340000000005,4,6870.04,5378.46,6750.654166666667
2024-12-06 14:50:00,7516.37,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,14,50,7505.750000000005,4,6572.02,5429.19,6749.19
2024-12-06 14:55:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,14,55,7542.466666666672,4,6536.38,5441.84,6739.139999999999
2024-12-06 15:00:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,15,0,7584.536666666671,4,6518.02,5429.58,6727.503333333333
2024-12-06 15:05:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,15,5,7624.020000000004,4,6449.03,5441.29,6708.738333333334
2024-12-06 15:10:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,15,10,7651.026666666672,4,6443.18,5502.9,6687.4075
2024-12-06 15:15:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,15,15,7669.606666666671,4,6484.38,5471.09,6666.59
2024-12-06 15:20:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,15,20,7692.813333333338,4,6484.72,5486.61,6644.323333333334
2024-12-06 15:25:00,7563.8125,24.0,3.8,27.0,280.0,17.0,1012.0,2024,12,6,15,25,7709.603333333337,4,6492.04,5507.04,6617.510000000001
2024-12-06 15:30:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,15,30,7716.216666666672,4,6707.16,5491.12,6606.959999999999
2024-12-06 15:35:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,15,35,7720.666666666672,4,6798.41,5519.56,6602.623333333333
2024-12-06 15:40:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,15,40,7726.2900000000045,4,6837.22,5467.77,6599.383333333334
2024-12-06 15:45:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,15,45,7717.366666666671,4,6913.62,5460.83,6603.014999999999
2024-12-06 15:50:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,15,50,7697.760000000005,4,6945.13,5409.12,6634.107499999999
2024-12-06 15:55:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,15,55,7658.420000000005,4,6988.0,5456.67,6671.7425
2024-12-06 16:00:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,16,0,7618.853333333339,4,7018.2,5441.75,6713.424166666667
2024-12-06 16:05:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,16,5,7601.460000000004,4,7313.7,5389.51,6785.4800000000005
2024-12-06 16:10:00,7563.8125,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,16,10,7588.616666666672,4,7144.52,5413.12,6843.924999999999
2024-12-06 16:15:00,7554.61,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,16,15,7580.786666666671,4,7189.59,5343.23,6902.6925
2024-12-06 16:20:00,7527.33,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,16,20,7554.300000000006,4,7436.15,5432.76,6981.9783333333335
2024-12-06 16:25:00,7526.4,24.0,2.8,25.0,280.0,15.0,1012.0,2024,12,6,16,25,7536.113333333338,4,7423.1,5361.99,7059.566666666666
2024-12-06 16:30:00,7510.99,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,16,30,7521.573333333338,4,7442.1,5341.3,7120.811666666667
2024-12-06 16:35:00,7504.4,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,16,35,7513.930000000005,4,7497.14,5365.55,7179.0391666666665
2024-12-06 16:40:00,7429.42,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,16,40,7481.603333333337,4,7479.1,5313.05,7232.529166666667
2024-12-06 16:45:00,7435.21,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,16,45,7456.343333333338,4,7521.78,5317.44,7283.209166666667
2024-12-06 16:50:00,7397.15,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,16,50,7420.593333333338,4,7516.37,5263.8,7330.8125
2024-12-06 16:55:00,7365.92,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,16,55,7399.426666666671,4,7563.8125,5237.01,7378.796875
2024-12-06 17:00:00,7329.64,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,17,0,7364.236666666671,4,7563.8125,5257.1,7424.264583333334
2024-12-06 17:05:00,7274.1,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,17,5,7323.220000000005,4,7563.8125,5223.87,7445.107291666667
2024-12-06 17:10:00,7249.42,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,17,10,7284.386666666673,4,7563.8125,5242.08,7480.048333333333
2024-12-06 17:15:00,7170.64,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,17,15,7231.386666666672,4,7563.8125,5129.47,7511.233541666666
2024-12-06 17:20:00,7170.32,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,17,20,7196.7933333333385,4,7563.8125,5158.99,7521.872083333333
2024-12-06 17:25:00,7127.28,22.0,3.1,29.0,290.0,13.0,1012.0,2024,12,6,17,25,7156.0800000000045,4,7563.8125,5124.73,7533.5981249999995
2024-12-06 17:30:00,7030.86,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,17,30,7109.486666666671,4,7563.8125,5147.81,7543.740833333333
2024-12-06 17:35:00,6965.05,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,17,35,7041.063333333339,4,7563.8125,5114.84,7549.296875
2024-12-06 17:40:00,6934.37,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,17,40,6976.760000000005,4,7563.8125,5085.81,7556.35625
2024-12-06 17:45:00,6876.53,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,17,45,6925.31666666667,4,7563.8125,5057.79,7559.858958333333
2024-12-06 17:50:00,6819.39,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,17,50,6876.763333333339,4,7563.8125,5024.68,7563.8125
2024-12-06 17:55:00,6732.02,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,17,55,6809.313333333339,4,7563.8125,4994.46,7563.8125
2024-12-06 18:00:00,6719.61,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,18,0,6757.006666666672,4,7563.8125,5022.17,7563.8125
2024-12-06 18:05:00,6635.56,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,18,5,6695.730000000006,4,7563.8125,5005.99,7563.8125
2024-12-06 18:10:00,6504.79,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,18,10,6619.986666666671,4,7563.8125,4968.21,7563.8125
2024-12-06 18:15:00,6475.33,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,18,15,6538.560000000005,4,7554.61,4952.13,7563.045625
2024-12-06 18:20:00,6488.5,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,18,20,6489.5400000000045,4,7527.33,4936.23,7560.005416666667
2024-12-06 18:25:00,6441.59,19.0,3.2,35.0,290.0,9.0,1012.0,2024,12,6,18,25,6468.473333333338,4,7526.4,4935.8,7556.887708333333
2024-12-06 18:30:00,6423.7,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,18,30,6451.263333333339,4,7510.99,4919.6,7552.485833333333
2024-12-06 18:35:00,6305.31,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,18,35,6390.200000000004,4,7504.4,4925.15,7547.534791666666
2024-12-06 18:40:00,6340.76,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,18,40,6356.590000000005,4,7429.42,4901.97,7536.335416666666
2024-12-06 18:45:00,6307.21,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,18,45,6317.760000000005,4,7435.21,4910.12,7525.618541666667
2024-12-06 18:50:00,6256.48,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,18,50,6301.483333333338,4,7397.15,4888.12,7511.73
2024-12-06 18:55:00,6198.41,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,18,55,6254.033333333337,4,7365.92,4939.79,7495.238958333334
2024-12-06 19:00:00,6217.98,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,19,0,6224.2900000000045,4,7329.64,4887.95,7475.724583333334
2024-12-06 19:05:00,6128.32,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,19,5,6181.570000000004,4,7274.1,4912.79,7451.581875
2024-12-06 19:10:00,6145.5,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,19,10,6163.933333333338,4,7249.42,4927.05,7425.3825
2024-12-06 19:15:00,6134.77,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,19,15,6136.196666666671,4,7170.64,4914.74,7393.384999999999
2024-12-06 19:20:00,6203.43,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,19,20,6161.233333333338,4,7170.32,4950.27,7363.634166666667
2024-12-06 19:25:00,6131.61,18.0,4.2,40.0,280.0,4.0,1013.0,2024,12,6,19,25,6156.603333333339,4,7127.28,4994.38,7330.374166666667
2024-12-06 19:30:00,6146.09,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,19,30,6160.376666666672,4,7030.86,5006.78,7290.363333333334
2024-12-06 19:35:00,6183.35,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,19,35,6153.683333333339,4,6965.05,4999.06,7245.4175000000005
2024-12-06 19:40:00,6199.39,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,19,40,6176.276666666672,4,6934.37,5037.76,7204.163333333333
2024-12-06 19:45:00,6136.21,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,19,45,6172.983333333338,4,6876.53,5019.13,7157.606666666667
2024-12-06 19:50:00,6206.52,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,19,50,6180.706666666672,4,6819.39,5054.12,7109.46
2024-12-06 19:55:00,6229.88,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,19,55,6190.870000000005,4,6732.02,5039.91,7056.634999999999
2024-12-06 20:00:00,6197.28,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,20,0,6211.226666666672,4,6719.61,5098.34,7005.799166666667
2024-12-06 20:05:00,6217.3,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,20,5,6214.820000000004,4,6635.56,5081.15,6952.587500000001
2024-12-06 20:10:00,6248.3,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,20,10,6220.960000000004,4,6504.79,5067.23,6890.535000000001
2024-12-06 20:15:00,6275.99,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,20,15,6247.196666666671,4,6475.33,5084.89,6832.5925
2024-12-06 20:20:00,6303.66,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,20,20,6275.983333333338,4,6488.5,5055.84,6775.774166666666
2024-12-06 20:25:00,6317.15,16.0,6.1,52.0,290.0,6.0,1013.0,2024,12,6,20,25,6298.933333333338,4,6441.59,5129.62,6718.633333333334
2024-12-06 20:30:00,6317.58,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,20,30,6312.796666666672,4,6423.7,5112.96,6668.036666666667
2024-12-06 20:35:00,6319.43,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,20,35,6318.053333333338,4,6305.31,5125.78,6613.058333333333
2024-12-06 20:40:00,6350.06,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,20,40,6329.023333333338,4,6340.76,5174.13,6563.590833333333
2024-12-06 20:45:00,6354.67,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,20,45,6341.386666666672,4,6307.21,5174.28,6516.1475
2024-12-06 20:50:00,6411.82,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,20,50,6372.183333333338,4,6256.48,5188.39,6469.238333333334
2024-12-06 20:55:00,6418.07,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,20,55,6394.853333333337,4,6198.41,5187.69,6424.770833333333
2024-12-06 21:00:00,6493.36,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,21,0,6441.0833333333385,4,6217.98,5212.16,6382.968333333333
2024-12-06 21:05:00,6492.65,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,21,5,6468.026666666672,4,6128.32,5282.27,6340.698333333334
2024-12-06 21:10:00,6537.02,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,21,10,6507.676666666671,4,6145.5,5240.4,6310.7575
2024-12-06 21:15:00,6570.41,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,21,15,6533.360000000005,4,6134.77,5288.12,6282.3775
2024-12-06 21:20:00,6633.56,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,21,20,6580.330000000005,4,6203.43,5321.89,6258.621666666667
2024-12-06 21:25:00,6668.07,16.0,5.0,48.0,271.0,4.0,1013.0,2024,12,6,21,25,6624.013333333339,4,6131.61,5360.8,6232.79
2024-12-06 21:30:00,6743.04,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,21,30,6681.556666666671,4,6146.09,5441.04,6209.655833333333
2024-12-06 21:35:00,6803.43,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,21,35,6738.180000000005,4,6183.35,5443.1,6199.4925
2024-12-06 21:40:00,6875.47,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,21,40,6807.313333333338,4,6199.39,5485.86,6187.711666666667
2024-12-06 21:45:00,6948.82,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,21,45,6875.906666666672,4,6136.21,5514.26,6173.461666666666
2024-12-06 21:50:00,7013.49,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,21,50,6945.926666666671,4,6206.52,5570.08,6169.298333333333
2024-12-06 21:55:00,7066.97,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,21,55,7009.760000000005,4,6229.88,5606.29,6171.920833333334
2024-12-06 22:00:00,7158.89,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,22,0,7079.783333333337,4,6197.28,5643.17,6170.195833333334
2024-12-06 22:05:00,7153.28,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,22,5,7126.380000000005,4,6217.3,5670.68,6177.610833333333
2024-12-06 22:10:00,7174.31,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,22,10,7162.160000000004,4,6248.3,5705.59,6186.177500000001
2024-12-06 22:15:00,7288.55,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,22,15,7205.380000000005,4,6275.99,5744.3,6197.945833333334
2024-12-06 22:20:00,7337.98,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,22,20,7266.946666666671,4,6303.66,5785.17,6206.298333333333
2024-12-06 22:25:00,7386.28,15.0,4.9,51.0,346.0,1.8,1014.0,2024,12,6,22,25,7337.603333333337,4,6317.15,5825.99,6221.759999999999
2024-12-06 22:30:00,7419.1,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,22,30,7381.120000000005,4,6317.58,5862.38,6236.050833333334
2024-12-06 22:35:00,7468.06,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,22,35,7424.480000000006,4,6319.43,5925.61,6247.390833333334
2024-12-06 22:40:00,7514.81,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,22,40,7467.323333333338,4,6350.06,5972.89,6259.946666666667
2024-12-06 22:45:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,22,45,7516.466666666672,4,6354.67,5984.23,6278.151666666668
2024-12-06 22:50:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,22,50,7551.770000000005,4,6411.82,6000.26,6295.259999999999
2024-12-06 22:55:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,22,55,7585.516666666671,4,6418.07,6027.89,6310.9425
2024-12-06 23:00:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,23,0,7622.143333333338,4,6493.36,6082.48,6335.615833333333
2024-12-06 23:05:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,23,5,7657.786666666671,4,6492.65,6074.21,6358.561666666666
2024-12-06 23:10:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,23,10,7682.990000000005,4,6537.02,6095.64,6382.621666666667
2024-12-06 23:15:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,23,15,7696.343333333338,4,6570.41,6109.46,6407.156666666667
2024-12-06 23:20:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,23,20,7715.303333333338,4,6633.56,6123.8,6434.6483333333335
2024-12-06 23:25:00,7563.8125,14.0,5.1,55.0,290.0,6.0,1013.0,2024,12,6,23,25,7728.686666666672,4,6668.07,6142.45,6463.891666666666
2024-12-06 23:30:00,7563.8125,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,6,23,30,7733.270000000004,4,6743.04,6148.17,6499.346666666667
2024-12-06 23:35:00,7563.8125,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,6,23,35,7724.513333333339,4,6803.43,6144.87,6539.679999999999
2024-12-06 23:40:00,7563.8125,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,6,23,40,7727.353333333337,4,6875.47,6152.53,6583.464166666666
2024-12-06 23:45:00,7563.8125,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,6,23,45,7737.083333333339,4,6948.82,6155.73,6632.9766666666665
2024-12-06 23:50:00,7563.8125,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,6,23,50,7739.133333333339,4,7013.49,6151.9,6683.115833333333
2024-12-06 23:55:00,7563.8125,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,6,23,55,7724.3733333333375,4,7066.97,6144.95,6737.190833333333
2024-12-07 00:00:00,7076.87,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,7,0,0,7496.860000000005,5,7158.89,7486.09,6792.651666666666
2024-12-07 00:05:00,7013.44,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,7,0,5,7262.120000000005,5,7153.28,7467.04,6847.704166666667
2024-12-07 00:10:00,6968.71,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,7,0,10,7019.673333333339,5,7174.31,7477.41,6900.811666666667
2024-12-07 00:15:00,6906.64,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,7,0,15,6962.930000000005,5,7288.55,7452.61,6960.656666666667
2024-12-07 00:20:00,6869.23,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,7,0,20,6914.860000000005,5,7337.98,7419.59,7019.358333333334
2024-12-07 00:25:00,6817.69,14.0,5.1,55.0,50.0,0.0,1013.0,2024,12,7,0,25,6864.520000000004,5,7386.28,7421.08,7079.209166666667
2024-12-07 00:30:00,6759.69,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,0,30,6815.536666666671,5,7419.1,7403.44,7135.5475
2024-12-07 00:35:00,6747.24,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,0,35,6774.8733333333375,5,7468.06,7401.54,7190.933333333334
2024-12-07 00:40:00,6691.22,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,0,40,6732.716666666672,5,7514.81,7391.71,7244.211666666667
2024-12-07 00:45:00,6638.7,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,0,45,6692.386666666672,5,7563.8125,7377.45,7295.4610416666665
2024-12-07 00:50:00,6618.25,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,0,50,6649.390000000004,5,7563.8125,7368.87,7341.321250000001
2024-12-07 00:55:00,6555.4,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,0,55,6604.116666666671,5,7563.8125,7319.51,7382.724791666667
2024-12-07 01:00:00,6517.61,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,1,0,6563.753333333338,5,7563.8125,7262.93,7416.468333333334
2024-12-07 01:05:00,6477.66,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,1,5,6516.890000000004,5,7563.8125,7251.08,7450.679375
2024-12-07 01:10:00,6440.19,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,1,10,6478.486666666671,5,7563.8125,7202.64,7483.137916666667
2024-12-07 01:15:00,6389.67,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,1,15,6435.840000000005,5,7563.8125,7155.38,7506.076458333334
2024-12-07 01:20:00,6313.39,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,1,20,6381.0833333333385,5,7563.8125,7151.39,7524.895833333333
2024-12-07 01:25:00,6280.86,13.0,6.1,63.0,61.0,0.0,1013.0,2024,12,7,1,25,6327.973333333339,5,7563.8125,7126.85,7539.690208333333
2024-12-07 01:30:00,6246.85,12.0,6.1,67.0,68.0,0.0,1012.0,2024,12,7,1,30,6280.366666666671,5,7563.8125,7094.74,7551.749583333334
2024-12-07 01:35:00,6231.22,12.0,6.1,67.0,68.0,0.0,1012.0,2024,12,7,1,35,6252.976666666672,5,7563.8125,7055.28,7559.728958333333
